customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region
3666,Justin Blackwell,59,145536,58561,Home,No,West
3667,Christopher Singleton,60,102533,9703,Education,Yes,West
3668,Ryan Sanchez,21,55780,22166,Business,No,West
3669,Matthew Wolf,37,67086,59011,Business,Yes,West
3670,Sarah Horton,46,118368,9163,Car,Yes,West
3671,Mark Jones,42,51506,53975,Home,Yes,West
3672,Anthony Rodriguez,59,133618,73459,Home,Yes,West
3673,Meghan Hamilton,38,99200,43970,Vacation,Yes,West
3674,Katherine Hall,58,128424,77006,Business,Yes,West
3675,Alejandro Pena,48,140103,15620,Car,No,West
3676,Ashley Santos,41,120700,8520,Medical,Yes,West
3677,Jonathon Nelson,58,120596,63135,Business,Yes,West
3678,Samuel Davis,53,76020,57221,Medical,No,West
3679,Robin Hicks,50,38985,76759,Education,No,West
3680,Michael Cruz,62,127416,63469,Home,No,West
3681,Laurie Daniels,28,108453,28312,Business,Yes,West
3682,Emily Jacobs,50,147610,67106,Education,Yes,West
3683,Francisco Mcdonald,59,26462,63376,Medical,No,West
3684,Laurie Patterson,29,137494,39376,Business,No,West
3685,Joseph Forbes,53,49082,48100,Education,Yes,West
3686,Mrs. Danielle Wilson,63,26865,38445,Business,No,West
3687,Steven Orozco,49,61777,68829,Education,Yes,West
3688,Donna James,51,36322,53723,Education,No,West
3689,Stephen Gomez,23,116848,63392,Medical,Yes,West
3690,Austin Phillips,58,52762,15454,Home,Yes,West
3691,Linda Watkins,31,39538,51321,Car,No,West
3692,Emily Brown,25,82125,28723,Education,Yes,West
3693,Gary Anderson,51,98246,40945,Home,No,West
3694,Nancy Franklin DVM,40,115583,69415,Vacation,Yes,West
3695,Joshua Marsh,24,28177,52210,Car,No,West
3696,Laura Adams,28,52502,46457,Medical,No,West
3697,Michael Johnson,62,44249,52368,Business,No,West
3698,Anthony Zavala,55,28197,41468,Home,No,West
3699,Amy Le,33,60229,10649,Business,No,West
3700,Melinda Castillo,25,49166,48572,Business,Yes,West
3701,Tony Kelly,60,137290,9384,Car,No,West
3702,Laura Mcclure,39,94117,24340,Vacation,Yes,West
3703,Gina Stewart,38,33692,52885,Home,Yes,West
3704,Sheri Thompson,53,131298,25334,Education,No,West
3705,Kevin Humphrey,24,123424,74107,Vacation,Yes,West
3706,Jesse Fernandez,38,26775,42842,Car,Yes,West
3707,Shane Freeman,44,57656,13694,Home,Yes,West
3708,Steve Robinson,63,25606,54573,Education,No,West
3709,Kim Gomez,49,82281,27949,Business,Yes,West
3710,Stephen Newton,51,32375,42872,Medical,Yes,West
3711,Paige Wright,48,25819,58935,Medical,Yes,West
3712,Joseph Warren,29,101992,19495,Car,No,West
3713,Tracy Torres,46,56373,79268,Vacation,No,West
3714,Elizabeth Robinson,22,25783,24677,Education,No,West
3715,Katie Miller,26,75998,14460,Education,No,West
3716,Michelle Stanley,49,32560,60511,Medical,No,West
3717,Carrie Hernandez,46,54168,79881,Education,No,West
3718,Jessica Steele,48,90927,35837,Home,No,West
3719,Joseph Anderson,27,49264,41724,Home,No,West
3720,Mrs. Audrey Bailey DDS,54,124436,17761,Medical,No,West
3721,Brianna Mitchell,30,101245,78153,Business,No,West
3722,Brandon Campos,61,127749,71108,Business,Yes,West
3723,Megan Garcia,60,103598,54411,Business,No,West
3724,Jessica Burke,42,71801,12923,Medical,Yes,West
3725,Melissa Smith,47,100924,37129,Car,Yes,West
3726,Charles Taylor,59,72359,60676,Education,Yes,West
3727,Bryan Leach,42,53036,29828,Home,Yes,West
3728,Jorge Bennett,39,30318,33182,Vacation,Yes,West
3729,Colin Mitchell,56,88371,55412,Home,Yes,West
3730,Elizabeth Morales,29,79714,4957,Vacation,No,West
3731,Sherri Lowe MD,39,55544,49009,Car,Yes,West
3732,Angela Washington,22,45823,66193,Education,Yes,West
3733,Kathryn Moore,48,74828,60803,Business,No,West
3734,Bailey Jones,59,129555,28793,Vacation,Yes,West
3735,Matthew Bonilla,42,41978,57137,Home,Yes,West
3736,Kevin Barrett,26,53460,58931,Business,No,West
3737,Abigail Thomas,27,69111,38657,Business,Yes,West
3738,Brenda Shelton,26,28324,25343,Medical,No,West
3739,Kristopher Huffman,53,113088,50783,Medical,No,West
3740,Charles Chambers,34,80578,49637,Education,Yes,West
3741,Valerie Gray,21,147418,42907,Home,Yes,West
3742,Juan Lopez,45,27934,4758,Medical,Yes,West
3743,Stanley Chen,26,30033,66566,Education,Yes,West
3744,Ashley Hernandez,48,130067,34913,Car,No,West
3745,Frederick Kemp,38,31086,67270,Business,No,West
3746,Mrs. Katrina Hays,47,62101,36239,Home,No,West
3747,Jessica Carr,22,68945,67610,Home,Yes,West
3748,Kenneth Franco,60,117475,56569,Education,Yes,West
3749,Peter Scott,41,140527,79088,Medical,Yes,West
3750,Julie Navarro,43,43894,43584,Business,Yes,West
3751,Melissa Hill,22,86113,53296,Business,Yes,West
3752,Dominique Smith,36,29687,19482,Home,No,West
3753,Caroline Vasquez,24,27887,69029,Home,No,West
3754,Caleb Martinez,54,28043,5157,Business,No,West
3755,Michael Harrington,25,43015,44465,Car,No,West
3756,Danielle Ford,54,42789,59064,Education,No,West
3757,Harold Shields,42,81784,66221,Car,Yes,West
3758,Dominique Anderson,40,31115,77088,Medical,No,West
3759,Michelle Mcmahon,59,53821,27491,Car,No,West
3760,Karen Moreno,33,47879,57818,Car,No,West
3761,Steven Melton,64,142177,45971,Medical,Yes,West
3762,Maria Pierce,54,78642,38125,Vacation,Yes,West
3763,Sarah Martinez,64,85780,49831,Vacation,No,West
3764,Richard Williams,26,74157,4969,Education,Yes,West
3765,Emily Mathews,49,142269,46307,Business,Yes,West
3766,Bryan Dixon,53,57717,15628,Car,No,West
3767,Crystal Brown,21,131715,5601,Education,Yes,West
3768,Lori Moses,27,85262,18639,Medical,Yes,West
3769,Elizabeth Glass,42,65971,28312,Vacation,Yes,West
3770,Steven Miller,52,126146,62780,Education,No,West
3771,Jessica Welch,34,96040,61552,Vacation,No,West
3772,Dana Cain,44,146535,65786,Car,No,West
3773,Anthony Escobar,39,99185,62402,Business,Yes,West
3774,Shannon Bell,47,117384,73794,Medical,No,West
3775,Megan Shaw,43,88823,38833,Medical,Yes,West
3776,Shelley Carlson,41,49742,64093,Car,Yes,West
3777,Daisy Parker,64,106211,76402,Vacation,No,West
3778,Thomas Soto,49,130587,43021,Education,No,West
3779,Kathryn Hampton,21,137453,33595,Business,Yes,West
3780,Sarah Vaughan,51,125277,56478,Medical,Yes,West
3781,Kathleen Hubbard,47,51520,8570,Car,No,West
3782,Stacey Berg,64,39833,54189,Car,No,West
3783,Nicole Alexander,56,76347,21569,Home,Yes,West
3784,Kenneth Parker DDS,47,86475,28572,Vacation,Yes,West
3785,Jillian Sanford,35,98110,10505,Home,No,West
3786,Rachel Madden,45,33143,4179,Education,Yes,West
3787,Jessica Michael,35,114472,59087,Car,Yes,West
3788,Lauren Perry,60,127132,78648,Vacation,Yes,West
3789,George Wolf,39,112005,30807,Education,Yes,West
3790,David Horn,31,73538,17416,Education,No,West
3791,Carolyn Shaffer,61,88795,22128,Business,No,West
3792,Brian Miller,53,128041,5260,Home,No,West
3793,Marie Osborn,61,107159,41888,Education,Yes,West
3794,Randy Shields,43,148796,72034,Business,Yes,West
3795,Amanda Burns,32,126256,8478,Business,No,West
3796,Aaron Moody,22,102166,8798,Vacation,Yes,West
3797,Mark Moore,63,42239,76633,Home,Yes,West
3798,Christopher Patterson,41,121559,52357,Home,Yes,West
3799,Michael Cameron,34,52240,8380,Car,No,West
3800,Michele Brown,54,126542,28475,Education,Yes,West
3801,Veronica Willis,35,25553,44707,Business,Yes,West
3802,Mark Allen,41,49518,34986,Car,No,West
3803,James Mejia,43,134309,16164,Vacation,No,West
3804,Tammy Chen,41,133381,30205,Education,No,West
3805,Carlos Cummings,34,38612,49804,Education,Yes,West
3806,Theresa Valdez,41,101673,32008,Car,No,West
3807,Mrs. Lori Hall,32,89459,45721,Business,Yes,West
3808,Katherine Davis,62,50804,48836,Car,No,West
3809,Raven Long,25,66154,40696,Education,No,West
3810,Tracey Lopez,22,65106,62075,Car,No,West
3811,Patricia Gibbs,42,123041,24533,Car,No,West
3812,Ian Williams,26,135183,56150,Vacation,Yes,West
3813,Christopher Patterson,64,80146,8934,Education,Yes,West
3814,Mark Johnson,22,34617,63303,Home,Yes,West
3815,Xavier Scott,49,40398,48579,Vacation,No,West
3816,Anne Tate,56,27693,59847,Business,Yes,West
3817,Allen Smith,27,55971,42324,Education,No,West
3818,Kari Wood,36,92507,54316,Vacation,No,West
3819,Steven Allen,53,79554,55025,Vacation,Yes,West
3820,Sarah Nguyen,53,105078,37218,Home,No,West
3821,Briana Ferguson,34,99227,73641,Car,No,West
3822,Daniel Wright,63,103990,42820,Home,No,West
3823,Philip Douglas,32,111034,55176,Education,No,West
3824,Sandra Hill,63,94309,25528,Vacation,No,West
3825,Mr. Scott Hardy II,26,110567,54207,Vacation,Yes,West
3826,Kathryn Richards,32,65677,5191,Education,Yes,West
3827,Natalie Spencer,51,93402,29254,Car,No,West
3828,Alan Briggs,32,74838,50378,Vacation,No,West
3829,Scott Mcdaniel,30,123104,46497,Education,Yes,West
3830,Mitchell Robertson,60,92603,56880,Medical,No,West
3831,James Combs,47,47291,64470,Home,Yes,West
3832,Elizabeth Phillips,27,53497,27819,Medical,Yes,West
3833,Sydney Smith,56,140135,44099,Medical,No,West
3834,Vincent Hartman,53,56969,38216,Home,No,West
3835,Taylor Woodward,47,133262,67469,Education,No,West
3836,Christina Nunez,28,67084,48219,Home,Yes,West
3837,Julie Moore,25,121994,19487,Car,Yes,West
3838,Danielle Hester,28,41677,39815,Medical,No,West
3839,Jill Jones,60,55245,68598,Vacation,No,West
3840,Emily Johnson,41,78312,37830,Medical,Yes,West
3841,Jeffrey Park,44,60314,42352,Education,Yes,West
3842,Elizabeth Swanson,27,33267,58820,Home,Yes,West
3843,James Mathis,39,64812,56974,Vacation,Yes,West
3844,Mikayla Ware,51,28775,15264,Business,No,West
3845,Nathan Bolton,56,101924,7833,Vacation,Yes,West
3846,James Vance,47,100802,23030,Education,No,West
3847,Stephanie Jones,49,88078,8290,Education,Yes,West
3848,Breanna Beck,43,50875,4819,Education,Yes,West
3849,Kelly Pitts,40,120803,73643,Home,Yes,West
3850,Kelly Price,26,143866,15736,Education,Yes,West
3851,Jennifer Chang,32,72589,29783,Car,No,West
3852,Jeffrey Lewis,32,28534,14480,Car,No,West
3853,Jason Huerta,23,92589,40551,Medical,No,West
3854,Alejandra Oconnor,62,64880,38663,Medical,Yes,West
3855,Nicole Jones,59,43083,21140,Home,No,West
3856,Andrew Hahn,55,86807,22580,Business,No,West
3857,Bradley Petersen,39,76670,29793,Medical,No,West
3858,Debra Adams,24,100465,39421,Medical,No,West
3859,Brenda Lawson,51,79720,51717,Medical,Yes,West
3860,Robert Owen,62,67890,13619,Vacation,Yes,West
3861,Sheila Greene,58,64600,16147,Medical,Yes,West
3862,Adriana Williams,53,66329,42022,Education,Yes,West
3863,Nancy Rodriguez,26,122619,72795,Medical,No,West
3864,Autumn Fritz,28,28739,31670,Vacation,Yes,West
3865,Anthony Sanders,48,45757,67127,Home,Yes,West
3866,Eric Palmer,35,58107,74873,Vacation,Yes,West
3867,William Christensen,51,27862,11146,Education,No,West
3868,Sarah Lopez,28,107533,16787,Vacation,Yes,West
3869,Joseph Smith,26,42487,50788,Education,Yes,West
3870,Miguel Coleman,49,53353,62179,Home,Yes,West
3871,Mark Roberts,54,33984,34544,Business,Yes,West
3872,Kimberly Bailey,27,48130,46028,Medical,No,West
3873,Blake Griffin,60,98794,55022,Car,No,West
3874,Carol Ochoa,30,103038,28598,Business,No,West
3875,Michele Burns,33,62279,63263,Medical,Yes,West
3876,Sandra Stewart,42,65080,23354,Car,Yes,West
3877,Rhonda Robinson,41,37839,29108,Education,No,West
3878,Jonathon Ramos,21,118907,38720,Vacation,Yes,West
3879,Carlos Gilbert,61,79557,19727,Education,No,West
3880,Michael Foster,62,123874,78152,Education,No,West
3881,Thomas Ray,22,66499,16606,Medical,Yes,West
3882,Jessica House,49,30356,78318,Home,No,West
3883,Todd Cochran,31,107036,33915,Education,No,West
3884,Nathan Cardenas,57,100926,42804,Education,Yes,West
3885,Ashley Franklin,27,54778,25316,Education,Yes,West
3886,Eileen Mclaughlin,55,130528,56403,Vacation,Yes,West
3887,Ethan Anderson,50,88192,9583,Medical,No,West
3888,Patrick Cox,36,77183,70684,Car,Yes,West
3889,Tina Smith,35,110376,74580,Business,Yes,West
3890,Ronald Wright,60,54980,52899,Education,Yes,West
3891,William Riley,40,60819,60843,Business,Yes,West
3892,Amanda Pena,48,39065,6356,Home,Yes,West
3893,David Mckinney,57,35559,73724,Home,Yes,West
3894,Michael Miller,23,149514,68921,Home,Yes,West
3895,Sarah Rivera,49,98969,18811,Education,Yes,West
3896,Deborah Jordan,57,33656,72769,Business,Yes,West
3897,Nathaniel Fox,29,68210,31919,Car,Yes,West
3898,Amanda Scott,47,86988,9246,Medical,No,West
3899,Tony Nelson,52,56477,70271,Business,No,West
3900,Joseph Harper,59,137060,21941,Medical,No,West
3901,Courtney Everett,51,131111,40590,Business,No,West
3902,Mrs. Yolanda Perez MD,46,130606,17422,Education,Yes,West
3903,Terri Jones,60,54529,72193,Car,Yes,West
3904,Sandra Ho,23,43262,79033,Education,No,West
3905,Joseph Bell,31,90087,19656,Home,Yes,West
3906,Joanna Mason,49,62649,63216,Car,Yes,West
3907,Anna Potter,47,78788,65034,Vacation,Yes,West
3908,Joshua Proctor,30,76686,38215,Vacation,Yes,West
3909,Nicholas Hinton,55,67865,42264,Business,Yes,West
3910,Dustin Martinez,43,61577,4324,Education,No,West
3911,Eric Ferguson,26,99299,78785,Medical,No,West
3912,Brian Mcmahon,31,112525,23286,Education,No,West
3913,Jessica Waller,63,114653,22506,Education,No,West
3914,Joseph Velasquez Jr.,47,89327,29730,Business,No,West
3915,James Morales,51,85052,56737,Business,No,West
3916,Sheila Floyd,50,138044,64914,Home,No,West
3917,Todd Kaiser PhD,23,61409,56828,Car,No,West
3918,Theresa Brooks,33,53080,5894,Education,No,West
3919,Sara Garner,60,53195,30939,Medical,Yes,West
3920,Kimberly Levy,41,91192,62184,Vacation,Yes,West
3921,Jillian Sellers,63,40609,51896,Vacation,Yes,West
3922,Stephanie Monroe,31,44535,50563,Business,No,West
3923,Connie Gibbs,23,148828,37729,Business,No,West
3924,Jacob Gonzalez,58,29110,34928,Home,No,West
3925,Melinda Blackburn,51,134518,21323,Car,No,West
3926,Samantha Brown,44,32207,52165,Vacation,No,West
3927,Jenny Bowers,62,87544,50993,Home,No,West
3928,Victoria Murphy,32,73637,60314,Business,No,West
3929,Steven Short Jr.,63,58074,30189,Medical,Yes,West
3930,Danielle Chen,47,66664,17640,Home,Yes,West
3931,Aaron Salinas,41,111412,73106,Education,No,West
3932,Anna Smith,45,99405,38714,Business,No,West
3933,Ryan Ross,50,122225,38950,Business,Yes,West
3934,Luke Watson,50,68872,42332,Home,No,West
3935,Carl Harris,30,37185,23462,Medical,Yes,West
3936,Patricia Johnson,23,131706,37675,Home,No,West
3937,Jeffery Moore,33,45878,39759,Medical,Yes,West
3938,Daniel Cook,47,26396,56928,Business,Yes,West
3939,Sarah Lewis,38,28460,38431,Home,No,West
3940,Amber Taylor,44,127657,11127,Car,No,West
3941,Justin Garcia,34,76314,67010,Vacation,No,West
3942,Kimberly Thompson,59,70389,19712,Home,No,West
3943,Madison Powers,64,119556,66501,Home,Yes,West
3944,Michelle Phelps,24,133776,15462,Car,Yes,West
3945,Angela Smith,36,32676,13397,Car,Yes,West
3946,Ellen Hart,30,62312,24101,Education,No,West
3947,David Mack,57,28148,48196,Car,Yes,West
3948,Matthew Williamson,47,37272,74136,Medical,Yes,West
3949,Emily Williamson,21,91363,54318,Vacation,No,West
3950,Michael West,25,27655,68917,Vacation,No,West
3951,Holly Powell,33,68105,12625,Education,Yes,West
3952,Anthony Walls,23,80863,56296,Medical,Yes,West
3953,William Shaw,37,86045,43876,Education,Yes,West
3954,Courtney Hubbard,39,70517,9747,Education,No,West
3955,Christopher Davis,57,99227,21583,Vacation,Yes,West
3956,Carolyn Ellis,25,68638,32047,Medical,No,West
3957,Anthony Anderson,62,99789,38497,Business,No,West
3958,Tonya Miller,64,147552,77323,Vacation,No,West
3959,Micheal Jensen,44,98061,11038,Business,Yes,West
3960,Thomas Zuniga,63,104089,6910,Home,No,West
3961,Andrew Montgomery,53,79322,47079,Business,Yes,West
3962,Ashlee Wood,41,126800,43270,Vacation,No,West
3963,Renee Burke,23,145782,39568,Home,Yes,West
3964,Alex Chen,24,29222,11162,Business,Yes,West
3965,Mark Thompson,52,116238,79798,Home,Yes,West
3966,Manuel Drake,44,76141,35298,Vacation,Yes,West
3967,Ashley Fisher,55,35716,38591,Home,No,West
3968,Tyler Welch MD,38,85644,33270,Vacation,Yes,West
3969,Theresa Fisher,23,113499,56054,Car,No,West
3970,Luis Moore,59,112424,26801,Vacation,No,West
3971,Justin Sharp,46,94716,30789,Home,No,West
3972,Heather Patel,44,26382,16683,Vacation,No,West
3973,Nicole Esparza,21,87225,42162,Vacation,No,West
3974,Mark Jones,54,104898,11172,Medical,Yes,West
3975,Hector Erickson,32,89347,42225,Medical,No,West
3976,Sean Juarez,37,29167,39064,Home,Yes,West
3977,Timothy Butler,41,142854,42991,Medical,Yes,West
3978,Travis Williams,41,142323,18698,Business,Yes,West
3979,Loretta Ryan,23,128849,34472,Medical,Yes,West
3980,Scott Tapia,64,83373,34726,Car,No,West
3981,Jordan Johnson,48,144897,27548,Medical,No,West
3982,Dustin Page,45,120823,41328,Business,No,West
3983,Derek Butler,64,106117,20358,Vacation,Yes,West
3984,Sandra Fletcher,26,116730,9276,Business,Yes,West
3985,Patty Butler,62,73721,9224,Home,No,West
3986,Carrie Johnson,50,53823,58645,Education,No,West
3987,Rebecca Cruz,52,85972,53822,Business,Yes,West
3988,Destiny Lamb,42,99963,76720,Home,No,West
3989,David Thompson,58,101358,24555,Home,Yes,West
3990,Linda Lewis,34,79534,58789,Medical,Yes,West
3991,Courtney Jackson MD,54,61751,66689,Medical,No,West
3992,Mary Good,63,141093,40573,Home,No,West
3993,Robert Davis,46,49121,58913,Vacation,Yes,West
3994,Robin Duarte,60,96736,64238,Car,Yes,West
3995,Patrick Wolfe,33,105297,29107,Vacation,No,West
3996,Tammy Petty,50,47126,23200,Home,No,West
3997,Joanna Fuller,39,86581,18308,Medical,No,West
3998,Ashley Wallace,62,113631,73669,Business,No,West
3999,Scott Cook,61,51123,68234,Car,Yes,West
4000,Samuel Newman,59,76036,18560,Education,Yes,West
4001,Katie Sanchez,23,103855,13404,Vacation,Yes,West
4002,Catherine Brown,51,40590,15848,Business,Yes,West
4003,Daniel Campbell,32,71265,77309,Medical,Yes,West
4004,Nicolas Griffin,35,79324,74798,Business,No,West
4005,Jeffrey Blake,58,92720,76354,Business,Yes,West
4006,Laura Navarro,60,47701,19114,Medical,Yes,West
4007,Dennis Wagner,34,97539,63873,Business,No,West
4008,Amy Callahan,55,66178,63028,Home,Yes,West
4009,Richard Carpenter,36,130734,21267,Vacation,No,West
4010,Janet Miller,44,62118,64442,Car,No,West
4011,David Warren,37,50387,78639,Vacation,Yes,West
4012,Rebecca Mills,38,82613,74567,Medical,Yes,West
4013,Erica Sanchez,62,71666,61028,Car,Yes,West
4014,Robert Smith,37,64135,72712,Home,Yes,West
4015,Heather Nolan,36,54554,13147,Medical,No,West
4016,Garrett Evans,41,144387,57074,Home,No,West
4017,Steven Ewing,44,118317,37136,Education,No,West
4018,Sandra Vincent,54,67146,70802,Education,Yes,West
4019,Theresa Robinson,56,125037,20035,Education,No,West
4020,Lawrence Adams,63,37988,17775,Car,Yes,West
4021,David Cisneros,47,77119,38866,Vacation,No,West
4022,Sherry Edwards,59,41456,5755,Vacation,No,West
4023,Tyler Martinez,37,144681,43316,Education,Yes,West
4024,Mary Harris,45,129421,64079,Education,No,West
4025,Todd Meyer,58,147573,20561,Home,Yes,West
4026,Michael Smith,62,95578,43517,Business,No,West
4027,Brian Williams,41,54214,28618,Business,No,West
4028,Tina Lewis,24,98597,21940,Vacation,Yes,West
4029,Robert Ward,45,86405,14876,Vacation,No,West
4030,Samantha Smith,50,140318,50777,Education,No,West
4031,Daniel Castillo,53,36034,58946,Vacation,No,West
4032,Michele Garza,59,112523,14127,Business,Yes,West
4033,Carl Pierce,46,25877,45583,Education,Yes,West
4034,Martha Mahoney,45,122950,10596,Education,Yes,West
4035,Timothy Baird,36,87718,21468,Car,Yes,West
4036,Molly Joseph,44,83100,21855,Medical,No,West
4037,Joan Nguyen,25,117777,33467,Business,No,West
4038,Danielle Olson,62,111213,11157,Education,Yes,West
4039,Joshua Moore,59,34642,3918,Business,Yes,West
4040,Madeline Gray,33,125844,7747,Car,No,West
4041,Shelby Strong,50,90143,45563,Car,Yes,West
4042,Nathan Moore,27,123385,68192,Education,Yes,West
4043,Jacqueline Hall,37,75483,24965,Business,Yes,West
4044,Donna Franco,47,90293,63730,Business,Yes,West
4045,Angel Edwards,55,100450,53233,Business,No,West
4046,Linda Morales,25,131259,77103,Car,No,West
4047,Randall Gentry,62,121629,27007,Home,Yes,West
4048,Michael Anderson,25,139227,75086,Home,Yes,West
4049,Mary Chen,44,138140,34194,Business,No,West
4050,Zachary Edwards,27,74508,25300,Business,No,West
4051,Denise Evans,27,132815,27592,Medical,Yes,West
4052,Jamie Guerra,34,25579,56202,Education,No,West
4053,Alexander Baldwin,35,37587,36004,Car,No,West
4054,Emily Taylor,25,91181,68842,Medical,No,West
4055,Daniel Shaw,57,73470,58033,Business,No,West
4056,Jorge Anderson,24,96799,57571,Vacation,No,West
4057,Clinton Burke,50,40928,66091,Home,No,West
4058,Danielle Crawford,40,117345,52832,Home,Yes,West
4059,John Black,46,68591,37283,Medical,No,West
4060,Jordan Phillips,29,56901,20335,Home,No,West
4061,Christopher Williams,50,118411,8407,Home,Yes,West
4062,Brenda Wilson,64,33499,3414,Vacation,Yes,West
4063,Elizabeth Garcia,42,25233,73507,Education,Yes,West
4064,Marcus Ewing,60,42418,18145,Business,Yes,West
4065,Nicole Smith,61,84566,7985,Medical,Yes,West
4066,Jennifer Faulkner,64,103466,10650,Vacation,Yes,West
4067,Carrie Wagner,50,40246,46407,Car,Yes,West
4068,Jennifer Caldwell,40,63785,34572,Car,Yes,West
4069,Michael Hoover,48,128425,62532,Vacation,Yes,West
4070,Brandon Taylor,27,138400,30752,Business,No,West
4071,Colleen Moore,24,59503,26012,Car,Yes,West
4072,Peter Chen,48,29277,15708,Vacation,Yes,West
4073,Christina Calhoun,55,91477,18051,Home,No,West
4074,Jesus Williams,53,25349,30175,Education,No,West
4075,Amy Anderson,27,117798,22335,Medical,Yes,West
4076,Natasha Russell,29,91941,58896,Medical,Yes,West
4077,Mr. Brian Sosa,54,98000,4537,Home,No,West
4078,Daniel Clayton,59,38508,8687,Business,Yes,West
4079,Karen Glass,62,122565,19352,Education,Yes,West
4080,Dominique Williams,54,135123,43571,Car,Yes,West
4081,Andrea Johnson,33,92081,44144,Medical,Yes,West
4082,Amber Fuentes,49,144008,73596,Medical,Yes,West
4083,Anthony Griffin,55,84095,61492,Business,Yes,West
4084,Beth Knight,30,141434,12479,Education,Yes,West
4085,Sarah Castillo,50,53957,29814,Vacation,Yes,West
4086,Dr. John Martin,64,32896,13065,Car,No,West
4087,Kevin Olson,46,108274,28820,Medical,No,West
4088,Joshua Gregory,55,135128,13438,Medical,Yes,West
4089,Megan Herrera,48,130634,25871,Car,Yes,West
4090,Jessica Gonzales,49,29288,52325,Education,Yes,West
4091,Christopher Clarke,26,50744,22661,Education,Yes,West
4092,Anthony Kelly,23,46150,57850,Education,Yes,West
4093,Sean Long,49,112877,4396,Medical,Yes,West
4094,Jessica Clark,22,135540,3173,Vacation,No,West
4095,Matthew Jenkins,42,130139,47354,Home,No,West
4096,Justin Gomez,47,125889,18913,Medical,No,West
4097,Russell Hill MD,42,46091,62967,Business,Yes,West
4098,Samantha Webster,30,25900,79616,Business,Yes,West
4099,Amy Rasmussen,39,71702,65726,Vacation,Yes,West
4100,Thomas Garza III,44,44725,56881,Medical,No,West
4101,Randy Davis,47,53722,58820,Medical,No,West
4102,Michelle Boyle,56,49078,22475,Car,No,West
4103,Thomas Anderson,63,107047,70380,Education,Yes,West
4104,Douglas Crawford,37,43059,42165,Vacation,No,West
4105,Donald Morgan,30,43161,12942,Car,No,West
4106,Amanda Lane,37,95701,36660,Vacation,No,West
4107,Justin Jones,64,115345,11406,Business,No,West
4108,Thomas Atkinson,30,35687,16171,Business,Yes,West
4109,Mike Mora,30,107503,60895,Home,Yes,West
4110,Isabella Phillips,58,124770,56566,Education,Yes,West
4111,Victoria Davis,37,33694,19312,Education,No,West
4112,Amanda Hardy,46,64518,54665,Vacation,No,West
4113,Lori Nelson,46,124459,32400,Business,No,West
4114,James Harvey,54,55641,20561,Car,Yes,West
4115,Alexis Burke,24,83843,48406,Medical,Yes,West
4116,Stephanie Henderson,47,65728,32621,Education,Yes,West
4117,Joshua Walker,41,75087,55463,Medical,Yes,West
4118,Terri Perez,56,68551,12737,Business,No,West
4119,Charles Smith,58,140043,35035,Home,No,West
4120,Steven Martin,51,108914,78224,Business,Yes,West
4121,Douglas Burke,27,95692,15974,Medical,No,West
4122,Allen Perez,64,120869,27648,Business,Yes,West
4123,Francisco Massey,54,80433,41126,Education,Yes,West
4124,Richard Clark,38,132941,31612,Vacation,Yes,West
4125,Julie Hunter,44,120676,45576,Vacation,Yes,West
4126,Andrew Acosta,33,101387,17583,Medical,Yes,West
4127,Lindsey Henderson,33,81561,24186,Medical,Yes,West
4128,Thomas Compton,45,30364,28563,Home,No,West
4129,Robert Porter,25,102008,29691,Education,Yes,West
4130,Devin Hudson,59,28974,67337,Car,No,West
4131,Pamela Hughes,49,109424,70127,Home,Yes,West
4132,Sandra Andrews,64,109066,8901,Education,Yes,West
4133,Mitchell Davis,53,49053,12034,Vacation,Yes,West
4134,Alicia Moore,44,65072,39417,Car,Yes,West
4135,Michael Navarro,30,26210,20949,Vacation,No,West
4136,Dean Dillon,45,113099,38697,Medical,Yes,West
4137,Bradley Hancock,61,66589,36489,Vacation,No,West
4138,Louis Park,30,101445,4804,Home,Yes,West
4139,Barry Ward,59,144570,63538,Medical,Yes,West
4140,John Johnson,36,130128,67544,Medical,No,West
4141,Lauren Barnett,48,63966,69190,Medical,No,West
4142,Kathryn Brown,32,51070,76872,Education,No,West
4143,Sean Turner MD,64,91643,50877,Car,No,West
4144,Andrew Diaz,52,134573,45656,Education,Yes,West
4145,Jose Jackson,49,128290,25837,Medical,No,West
4146,Brandi Clark,47,126738,56391,Home,No,West
4147,Jose Hernandez,46,131327,16229,Vacation,No,West
4148,Anthony Maldonado,23,36246,30287,Medical,Yes,West
4149,Emily Watson,46,44199,20276,Car,No,West
4150,Jack Bell,59,64829,7290,Education,Yes,West
4151,Mark Perez,21,86125,53812,Car,No,West
4152,Travis Jones,55,108955,31122,Education,Yes,West
4153,Michelle Bates,47,130111,40681,Vacation,No,West
4154,Allen Smith,24,130277,26720,Car,No,West
4155,Brett Stewart,39,25169,75886,Car,Yes,West
4156,Edward Hunt,42,118943,56072,Education,Yes,West
4157,Brian Hartman,26,117408,5523,Education,Yes,West
4158,Mario Obrien,29,37949,10630,Education,Yes,West
4159,Darren Espinoza,31,72313,7512,Business,No,West
4160,Derek Walker,42,103735,37626,Vacation,No,West
4161,Ricky Russell,29,85131,28286,Car,No,West
4162,Dr. James Mooney PhD,49,105012,11329,Business,No,West
4163,Katelyn Holloway,63,132127,14752,Business,No,West
4164,Daniel Durham,30,66764,79584,Medical,No,West
