customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region
2198,Vicki Ortega,58,33940,71827,Business,Yes,South
2199,Darren Davis,63,127524,30807,Medical,Yes,South
2200,Timothy Foster,56,49776,71479,Education,Yes,South
2201,April Weeks,53,122281,15219,Business,No,South
2202,Allen Hicks,63,109541,54663,Medical,No,South
2203,April Davis PhD,36,128443,29953,Medical,No,South
2204,Kyle Gray,58,122238,58644,Car,Yes,South
2205,James Garner,31,91257,26027,Car,Yes,South
2206,Mr. Henry Oneill,28,132447,21274,Vacation,No,South
2207,Deborah Morton,21,125185,51108,Education,No,South
2208,Wyatt Fuentes,34,84571,77007,Business,Yes,South
2209,Katherine Gill,50,141120,36622,Car,Yes,South
2210,Amanda Davis,41,112101,73819,Education,No,South
2211,George Watson,41,109240,32676,Car,No,South
2212,Mark James,54,64718,19781,Business,Yes,South
2213,Michael Collins,58,34968,32099,Medical,Yes,South
2214,Aaron Winters,46,105634,6503,Business,Yes,South
2215,Darrell Johnson,61,146865,35617,Car,Yes,South
2216,Amber Valenzuela,34,99426,23854,Business,Yes,South
2217,Edward Cortez,60,91157,26543,Medical,No,South
2218,Zachary Merritt,55,84931,55947,Home,Yes,South
2219,Douglas Glenn,62,120193,36399,Medical,No,South
2220,William Ortega,38,41843,15984,Car,Yes,South
2221,Justin Salinas,40,116196,65886,Medical,Yes,South
2222,Nicholas Austin,29,81377,3927,Vacation,Yes,South
2223,James Walker,61,49875,66427,Education,Yes,South
2224,Sherry Mccormick,53,84888,62371,Business,Yes,South
2225,Carol Chen,24,106234,20445,Vacation,Yes,South
2226,Tracy Molina,24,149155,18286,Home,No,South
2227,Crystal Peterson,36,51006,71897,Home,Yes,South
2228,Alexis Beck,46,49525,24121,Business,Yes,South
2229,Joseph Anderson,26,128679,53851,Business,Yes,South
2230,Jennifer Johnson,57,77604,74237,Education,Yes,South
2231,Steven Watkins,42,114232,19964,Medical,Yes,South
2232,Samantha Smith,62,121846,7200,Home,Yes,South
2233,Drew Gonzalez,59,117500,69415,Car,Yes,South
2234,Garrett Ho,27,30925,70018,Business,No,South
2235,Kimberly Schmidt DDS,62,141509,13487,Business,No,South
2236,Joseph Davis,50,56122,10070,Vacation,No,South
2237,Andrea Owen,30,64199,74988,Vacation,No,South
2238,Kristina Thompson,35,58756,31020,Vacation,No,South
2239,Ryan Little,26,49789,74516,Home,No,South
2240,Christy Brown,44,41915,77336,Vacation,No,South
2241,Anthony Lane,22,27917,46952,Business,No,South
2242,Elizabeth Reid,60,97421,70655,Home,Yes,South
2243,Jason Anderson,35,126923,65959,Car,No,South
2244,Jacqueline Hansen,41,84328,27709,Car,No,South
2245,Andrew Matthews,38,84602,71781,Home,No,South
2246,Edward Burns,25,35410,29392,Business,No,South
2247,Gary Allen,45,119745,59929,Education,Yes,South
2248,Rebecca Stewart,56,38574,40256,Education,No,South
2249,David Stanley,30,122057,34715,Medical,Yes,South
2250,Charles Perez,43,87115,9546,Education,No,South
2251,Shawn Campbell,44,119597,4136,Vacation,No,South
2252,Kimberly Gonzalez,30,64332,21135,Business,Yes,South
2253,Russell Johnson,26,84453,73497,Education,Yes,South
2254,Gloria Greene,33,55805,42312,Medical,Yes,South
2255,Carolyn Lee,41,126364,43355,Car,No,South
2256,Benjamin Melton,52,149488,18448,Home,Yes,South
2257,Ashlee Johnston,63,39826,46851,Education,Yes,South
2258,Richard Dean,35,138535,42268,Home,Yes,South
2259,Leslie White,22,55779,40741,Home,Yes,South
2260,Richard Ellis,35,60292,20135,Vacation,Yes,South
2261,Jeffrey Wall,37,37607,3748,Vacation,Yes,South
2262,Brittney Guerrero,40,140377,45148,Car,Yes,South
2263,Kathy Stone,26,84443,25297,Medical,No,South
2264,Christopher Evans,35,70712,66160,Business,Yes,South
2265,Danny Murray,37,70883,42577,Business,No,South
2266,Stephanie Holland,46,26100,38945,Business,Yes,South
2267,Tiffany Riley,42,33310,55372,Medical,No,South
2268,Edward Smith,29,68728,57681,Vacation,Yes,South
2269,John Mcintyre,32,63069,30406,Medical,Yes,South
2270,William Austin,42,148385,20086,Medical,No,South
2271,Kenneth Brandt,43,114737,12890,Education,No,South
2272,Destiny Turner,57,72740,35968,Home,No,South
2273,Anthony Mendoza,34,141888,65057,Medical,Yes,South
2274,Amanda Ray,44,34233,31374,Medical,No,South
2275,Justin Yang,28,134631,19195,Education,Yes,South
2276,Jon Wright,46,25496,50323,Home,Yes,South
2277,Glenn Mueller,52,120979,39309,Vacation,Yes,South
2278,Lori Graham,48,29174,75691,Vacation,Yes,South
2279,Jacob Nguyen,52,82402,78737,Business,Yes,South
2280,Travis Hubbard,42,96066,6505,Car,Yes,South
2281,William Wilkins,29,40098,63444,Medical,Yes,South
2282,Emily Mooney,23,81121,39927,Medical,No,South
2283,Courtney Brown,45,134628,10080,Car,Yes,South
2284,Danielle Taylor,59,118650,16407,Medical,Yes,South
2285,Roger Carson,32,59421,31313,Vacation,Yes,South
2286,David Rodriguez,49,65014,75189,Medical,No,South
2287,Heather Jacobson,23,71828,65803,Medical,No,South
2288,James Cox,61,121070,48306,Car,No,South
2289,Jessica Martin,43,149586,48094,Vacation,Yes,South
2290,Kimberly Cabrera,43,71567,19452,Education,Yes,South
2291,Brittany Newman,38,107163,14383,Education,No,South
2292,Tracey Joseph,31,43639,61453,Car,Yes,South
2293,Kristina Wright,56,97535,58472,Education,No,South
2294,Corey Valentine,46,136702,6018,Business,No,South
2295,David Brown,28,116786,5653,Business,Yes,South
2296,James Todd,48,64511,66568,Vacation,No,South
2297,Brittany Ayala,38,93228,27916,Car,Yes,South
2298,Alexandra Rowland,33,31073,11612,Home,No,South
2299,Daniel Long,56,131534,71957,Vacation,Yes,South
2300,Brandon Tucker,62,93783,25313,Medical,No,South
2301,Mrs. Kimberly Fuller,60,113541,57917,Home,No,South
2302,Michael Morgan,64,108535,37855,Medical,Yes,South
2303,Sharon Schmidt,32,25019,43585,Vacation,No,South
2304,Stephanie Allen,42,74372,30934,Education,No,South
2305,Amy Lambert,22,39160,27569,Education,No,South
2306,Pamela Strickland,60,72378,23253,Business,Yes,South
2307,Megan Macias,48,45155,57868,Home,No,South
2308,Krista Morrison,33,65089,29019,Car,Yes,South
2309,William Wilson,53,129910,10996,Medical,No,South
2310,Nicole Thomas,23,65344,33437,Education,No,South
2311,Jennifer Neal,54,57398,67802,Vacation,No,South
2312,Warren Rodriguez,43,82594,22771,Medical,Yes,South
2313,Karen Gray,52,86651,62167,Car,No,South
2314,Brenda Young,40,73605,53009,Medical,Yes,South
2315,Bryan Williams,48,131132,3131,Business,No,South
2316,Candace Brown,28,89174,22299,Car,Yes,South
2317,Michael Moss,23,103242,37799,Car,No,South
2318,John Berry,50,140194,37693,Medical,No,South
2319,Sandra Holmes,45,95277,37769,Medical,No,South
2320,Amy Rios,50,55323,7377,Education,No,South
2321,Laura Shaw,49,115980,26019,Medical,Yes,South
2322,Lisa Kramer,50,138866,29903,Car,No,South
2323,Elizabeth Wells,54,53566,14763,Vacation,Yes,South
2324,Deanna Carter,45,62355,8494,Medical,Yes,South
2325,Alyssa Simon,37,113358,14563,Vacation,Yes,South
2326,Timothy Long,44,80752,36433,Vacation,No,South
2327,Gabriela Trujillo,58,67129,32994,Education,Yes,South
2328,Kristin Dennis,48,128661,65573,Home,Yes,South
2329,Susan Lopez,53,74891,21030,Vacation,Yes,South
2330,Jacob Robinson,56,34982,73043,Business,Yes,South
2331,Michael Peterson,27,131919,64952,Vacation,Yes,South
2332,Anita Wilson,43,126359,57751,Car,No,South
2333,Tracey Wright,46,144075,4163,Education,No,South
2334,Alicia Andrews,34,43587,71461,Business,No,South
2335,Elizabeth Grant,62,100711,26217,Medical,No,South
2336,Mr. John Mueller PhD,48,78074,27055,Vacation,No,South
2337,Edward Brandt,44,57185,32090,Medical,Yes,South
2338,James Hill,27,108877,40820,Home,No,South
2339,Nicole Mullen,56,135834,15190,Medical,No,South
2340,Yolanda Stevens,59,79478,61168,Business,Yes,South
2341,Corey Gibbs,35,106323,48963,Education,No,South
2342,Carolyn Flynn,23,92325,77460,Home,No,South
2343,Jade Adams,22,105843,17212,Business,Yes,South
2344,Melissa Morgan,27,146089,56638,Education,No,South
2345,Duane Mays,36,25584,43079,Business,No,South
2346,Amanda Marks,41,63946,59031,Medical,No,South
2347,Evan Farrell,29,142888,61931,Business,No,South
2348,Charles Richardson,32,141030,35794,Home,Yes,South
2349,Devin Clark,49,61958,74163,Business,No,South
2350,Heather Miller,44,72323,74446,Car,No,South
2351,Christopher Smith,53,120868,52278,Medical,No,South
2352,Brian Keller,34,99936,49474,Business,Yes,South
2353,Jonathan Johnson,63,138700,27894,Education,No,South
2354,Tyrone Taylor,38,134318,21872,Medical,No,South
2355,Christopher Higgins,25,36885,48749,Vacation,No,South
2356,Mr. Benjamin Randolph DVM,35,52023,15406,Education,No,South
2357,Laura Banks,27,46169,73409,Home,Yes,South
2358,David Butler,45,116277,31671,Vacation,Yes,South
2359,John Hall,34,103816,74637,Vacation,Yes,South
2360,Debra Moore DDS,60,39469,19182,Vacation,Yes,South
2361,Mrs. Cassandra Bruce,56,106340,41604,Car,Yes,South
2362,Amanda Grant,55,128060,64525,Business,Yes,South
2363,Steven Mitchell,64,96561,66365,Medical,No,South
2364,Jacqueline Brown,44,32455,38176,Business,No,South
2365,Melissa Hall,35,88365,5839,Business,No,South
2366,Michael Fields II,31,35497,72990,Medical,No,South
2367,Grant Blackburn,44,91598,17214,Vacation,Yes,South
2368,John Stone,31,53976,26938,Vacation,No,South
2369,Devon Rice,64,85698,75950,Car,Yes,South
2370,Mitchell Benson,37,133343,66413,Car,Yes,South
2371,Lisa Armstrong,26,50101,37693,Home,No,South
2372,Victoria Ho,41,144190,18457,Medical,Yes,South
2373,Michelle Kennedy,28,100110,41862,Medical,No,South
2374,Andrew Butler,35,144669,4976,Education,Yes,South
2375,Amy Phillips,52,72481,56781,Education,Yes,South
2376,Caitlyn Fry,30,146300,54234,Education,Yes,South
2377,Rebecca Baldwin,48,46352,13921,Car,No,South
2378,Daniel Jenkins,35,96602,61507,Home,No,South
2379,Leah Price,32,54661,65563,Home,No,South
2380,Kimberly Diaz,63,46784,34709,Vacation,Yes,South
2381,Rachael Barnett,38,128988,6444,Business,Yes,South
2382,John Roberts,57,53682,36526,Home,Yes,South
2383,Jessica Reeves,64,35914,22478,Education,Yes,South
2384,Ryan Wilson,44,64606,66332,Medical,No,South
2385,Samantha Mills,57,147041,7379,Business,No,South
2386,Brittney Armstrong,49,59755,19496,Vacation,No,South
2387,Richard Price,30,94603,54572,Car,Yes,South
2388,Robert Patterson,34,144756,31868,Home,No,South
2389,Justin Durham,36,127408,8283,Vacation,Yes,South
2390,Lisa Sutton,57,37315,20205,Medical,Yes,South
2391,Victor Hinton,31,138462,57916,Education,Yes,South
2392,Rachel Nichols,46,33877,79173,Car,No,South
2393,Scott Dixon,60,122743,48246,Car,Yes,South
2394,Kylie Higgins,39,147494,53971,Home,Yes,South
2395,Michael Parker,38,48038,50596,Medical,No,South
2396,James Davenport,50,37869,28842,Education,Yes,South
2397,Nicole Marquez,52,37058,26015,Education,Yes,South
2398,Kevin Bruce,43,36017,27395,Education,No,South
2399,Michael Gonzalez,32,94270,66090,Education,Yes,South
2400,Sabrina Lawson,33,113724,30487,Home,Yes,South
2401,Tanya Brooks,41,140929,28906,Vacation,No,South
2402,Joseph Luna,41,28500,13535,Vacation,Yes,South
2403,Wendy Morales,49,149541,53539,Vacation,Yes,South
2404,Amber Edwards,49,117162,72531,Home,No,South
2405,Noah Compton,47,87650,26477,Medical,Yes,South
2406,John Howe,49,70098,33977,Business,Yes,South
2407,Andrea Owens,35,96266,16295,Home,Yes,South
2408,Brian Sharp,32,79682,66697,Education,Yes,South
2409,Carla Morgan,61,93797,45023,Vacation,No,South
2410,Stephanie White,39,135633,47265,Vacation,No,South
2411,Kevin Hernandez,32,146952,41673,Medical,No,South
2412,Michael Rivera,43,77995,54055,Education,No,South
2413,Candice Farrell,25,95361,6361,Home,No,South
2414,Raymond Sparks,46,26981,61198,Vacation,Yes,South
2415,Kevin Kent,30,107567,79623,Medical,Yes,South
2416,Jason Thomas,42,78075,31626,Education,Yes,South
2417,Mr. Matthew Hernandez,59,40876,31388,Vacation,Yes,South
2418,Sharon Houston,43,26982,78643,Business,No,South
2419,Michael Anderson,31,89368,20725,Car,Yes,South
2420,Mark Riley,48,149808,5455,Car,No,South
2421,Jennifer Moore,51,95791,6792,Vacation,Yes,South
2422,Kimberly Koch,28,101285,30727,Education,No,South
2423,Christine Alvarez,59,55214,47838,Vacation,Yes,South
2424,Gregory Dougherty Jr.,48,119244,41632,Car,No,South
2425,John Mathis,36,27019,4308,Vacation,No,South
2426,Michelle Davis,51,83166,19315,Vacation,No,South
2427,Christopher Steele,61,127978,43857,Business,Yes,South
2428,Clarence Flores,36,65839,12893,Vacation,Yes,South
2429,Malik Cooper,25,97516,71749,Business,No,South
2430,Keith Benson,55,68524,11438,Education,No,South
2431,Matthew Pineda,45,76984,37992,Business,Yes,South
2432,Randy Gordon,33,34212,71394,Car,No,South
2433,Jesse Lowe,49,138518,31935,Education,Yes,South
2434,Erica Smith,47,116193,52854,Vacation,No,South
2435,Danielle Hall,60,114022,78651,Car,Yes,South
2436,Lisa Robinson,37,88642,53702,Business,No,South
2437,Brandy Beard,57,112911,58823,Business,No,South
2438,Jonathan Noble,58,133518,66102,Medical,No,South
2439,Deborah Johnson,49,45592,53950,Home,No,South
2440,Christopher Lewis,54,57203,55607,Vacation,Yes,South
2441,Alexandra Roberts,50,61443,71901,Home,Yes,South
2442,Andrea Lewis,51,85227,54779,Education,Yes,South
2443,Joshua Guerrero,42,59547,37852,Car,Yes,South
2444,Alan Clayton MD,45,116931,64986,Home,No,South
2445,Glenn Morris,24,78848,73509,Education,Yes,South
2446,Diana Griffith,55,127841,48427,Business,Yes,South
2447,Brian Jackson,61,148107,39194,Home,Yes,South
2448,Eric Henderson,64,107793,58989,Car,No,South
2449,Anthony Carter,29,69610,19863,Medical,Yes,South
2450,Douglas Luna,46,54817,30533,Medical,Yes,South
2451,Jennifer Stokes,47,111686,58511,Home,Yes,South
2452,Mark Clark,47,110348,28275,Medical,Yes,South
2453,Amanda Waters,38,83635,38415,Education,No,South
2454,Brandon Mitchell,50,136286,24750,Vacation,Yes,South
2455,Lisa Hayes,51,112524,40876,Car,No,South
2456,Annette Thompson,62,36108,37489,Business,Yes,South
2457,David Brown,23,34219,71695,Car,No,South
2458,Bridget Kent,49,143237,11855,Business,No,South
2459,Jose Richards,27,115232,69759,Medical,Yes,South
2460,Pamela Scott,38,50317,71990,Education,Yes,South
2461,David Walker,36,28881,47459,Business,Yes,South
2462,Diana Rice,52,133005,49414,Medical,No,South
2463,Jennifer Wood,58,67202,30073,Business,No,South
2464,Luke Lucas,45,144477,58511,Home,Yes,South
2465,Ashley Miller,64,114365,44900,Car,No,South
2466,Kimberly Bass,52,45736,26199,Vacation,Yes,South
2467,Peter Haynes,39,81623,57526,Vacation,Yes,South
2468,Mary Villa,23,84434,35272,Education,Yes,South
2469,William Adams,55,36109,40301,Medical,Yes,South
2470,Gabriella Bryan,49,113979,66957,Education,Yes,South
2471,Nicholas Pitts,31,96185,3005,Car,No,South
2472,Melissa Kim,26,69741,46226,Vacation,No,South
2473,Joe Williams,39,84056,33208,Business,Yes,South
2474,Jeffery Wong,57,117747,26103,Business,No,South
2475,Jerry Young,47,111928,77240,Education,No,South
2476,Shane Carlson,25,86108,14452,Business,No,South
2477,Samantha Cook,46,97853,16558,Business,Yes,South
2478,William Johnson,55,82937,14008,Business,Yes,South
2479,Brittney Pena,39,140721,44936,Home,Yes,South
2480,Debra Washington,37,101567,54885,Medical,No,South
2481,William Thompson,55,139899,69156,Medical,No,South
2482,Lori Phillips,33,104499,35315,Vacation,Yes,South
2483,Kathleen Kirby,34,57003,48610,Car,No,South
2484,Stacy Kelly,50,145745,10595,Business,No,South
2485,Scott Flores,63,83749,66850,Education,Yes,South
2486,Dr. Amanda Jones,37,30508,11785,Business,No,South
2487,John Bennett,57,62785,74388,Car,No,South
2488,Charles Martinez,35,86155,13134,Business,No,South
2489,Shannon Gonzalez,38,98658,11814,Home,Yes,South
2490,Natalie Martinez,34,49509,26687,Car,Yes,South
2491,Martin Duncan,34,146167,7529,Medical,No,South
2492,Tina Myers,53,134572,39687,Medical,No,South
2493,Dennis Fisher,58,50497,70060,Home,No,South
2494,Duane Winters,31,39418,42994,Medical,No,South
2495,Kathleen Murray,31,84383,34497,Vacation,No,South
2496,Jason Hurst,46,68159,66627,Home,No,South
2497,Casey Howe,23,94598,11819,Medical,No,South
2498,Brian Harrison,45,71814,48213,Medical,No,South
2499,Joel Hodges,37,97884,65793,Vacation,Yes,South
2500,Colin Shaw,42,131246,33915,Business,Yes,South
2501,Richard Moore,49,32945,63115,Car,No,South
2502,Tyler Robinson,46,142926,3552,Medical,No,South
2503,Rachel Allen,54,26493,16149,Car,No,South
2504,Diane Lopez,46,86517,62849,Car,Yes,South
2505,Roy Wallace,29,103235,18155,Medical,No,South
2506,Carla Dawson,60,141265,78813,Car,No,South
2507,Mark Sanchez,31,108517,12785,Vacation,No,South
2508,Michael Brown,27,60196,23781,Home,Yes,South
2509,Richard Blair,50,36187,14970,Vacation,Yes,South
2510,Sheri Glenn,22,138429,71800,Education,No,South
2511,Natalie Howard,50,41696,77343,Home,No,South
2512,Patricia Campos,24,122119,33319,Medical,No,South
2513,Sean Rhodes Jr.,34,101170,72763,Home,Yes,South
2514,Cameron Wood,33,119093,29207,Vacation,Yes,South
2515,Lee Bird,45,64454,33290,Education,No,South
2516,Linda Whitaker,33,143763,12136,Home,No,South
2517,Jamie Hendrix,33,90539,7980,Car,Yes,South
2518,Brendan Hull,57,130365,49344,Medical,Yes,South
2519,David Colon MD,64,66845,59799,Car,Yes,South
2520,Brandon Carpenter,26,37380,75907,Car,No,South
2521,April Torres,46,46602,54107,Medical,Yes,South
2522,Rebecca Martinez,34,139879,68264,Medical,Yes,South
2523,Becky Chambers,28,92916,5396,Business,Yes,South
2524,Anna Rodriguez,44,42619,5090,Education,No,South
2525,Gregory Davenport III,42,98298,54975,Car,No,South
2526,William Ballard,60,52854,39941,Vacation,No,South
2527,Jennifer Farmer,59,70682,12251,Car,Yes,South
2528,Patrick Snyder,41,36225,35126,Medical,Yes,South
2529,Jennifer Adams,63,82083,42727,Medical,No,South
2530,Christopher Gardner,46,70628,12545,Home,Yes,South
2531,Timothy Brown,30,60171,30275,Car,No,South
2532,Allison Williams,33,63789,11955,Car,Yes,South
2533,James Brennan,62,81572,31647,Medical,No,South
2534,Tiffany Rios,34,130038,70862,Vacation,No,South
2535,Elizabeth Bender,29,103019,52610,Vacation,No,South
2536,Mallory Baker,27,115373,38340,Car,Yes,South
2537,Craig Estrada Jr.,59,92905,49534,Education,No,South
2538,Linda Lee,51,27467,51702,Business,No,South
2539,Jessica Burton,36,57241,54691,Medical,Yes,South
2540,Malik Blake,28,67894,72705,Medical,Yes,South
2541,Jacob Ramirez,35,144115,12010,Car,Yes,South
2542,Shari Richmond,45,104143,9073,Vacation,Yes,South
2543,Kathleen Ellis,58,59027,64594,Business,No,South
2544,Miguel Hall,61,136272,75344,Business,No,South
2545,Roy Black,35,59822,76144,Vacation,No,South
2546,Benjamin Perez,45,41917,16408,Medical,Yes,South
2547,Melissa Garcia,27,125423,25692,Medical,No,South
2548,Kelli Robinson,46,42907,30369,Medical,Yes,South
2549,Dawn Gonzalez,28,134161,51508,Education,No,South
2550,Melanie Morris,38,68146,17782,Car,Yes,South
2551,Daniel Flores,41,110377,8126,Education,Yes,South
2552,Mark Graham,36,60357,67605,Medical,Yes,South
2553,David Clark,23,62187,52595,Business,Yes,South
2554,Andrew Martinez,21,97628,6704,Car,Yes,South
2555,Deborah Gibson,33,64512,45477,Car,No,South
2556,Kathleen Thompson,52,125244,20940,Vacation,Yes,South
2557,Steven Ross,32,110656,27673,Medical,Yes,South
2558,Yolanda Garcia,51,74224,79589,Medical,No,South
2559,Lori Harris,61,109807,11659,Medical,Yes,South
2560,Jennifer Anderson,22,71468,11545,Medical,No,South
2561,Bryan Esparza,61,30357,52223,Medical,No,South
2562,Nicholas Camacho,28,116099,12567,Medical,Yes,South
2563,Jeffrey Kennedy,45,91881,69611,Car,No,South
2564,Stacy Farley,25,34978,12437,Education,Yes,South
2565,Nicole Garcia,22,38616,12215,Business,Yes,South
2566,Thomas Young,62,99759,35068,Medical,Yes,South
2567,Debbie Cobb,58,123273,56707,Business,No,South
2568,Paige Smith,59,141694,65746,Vacation,Yes,South
2569,William Stokes,23,34422,62892,Car,No,South
2570,Mr. Adam Snyder,58,33602,7462,Business,Yes,South
2571,Alejandra Ross,42,35497,6107,Car,Yes,South
2572,Todd Stewart,60,75971,24086,Home,Yes,South
2573,Renee Miller,53,146482,55198,Education,Yes,South
2574,Debra Nielsen,52,114133,21083,Home,No,South
2575,Lisa Brown,37,72229,60945,Car,Yes,South
2576,Sharon Lewis,38,93628,73251,Vacation,Yes,South
2577,Bryan Villa,23,79441,51723,Home,Yes,South
2578,Andrea Mcdaniel,26,93127,44214,Car,Yes,South
2579,Cassandra Patel,33,81735,14169,Home,Yes,South
2580,Veronica Hooper,51,125806,57471,Car,Yes,South
2581,Kenneth Brown,37,99389,4850,Education,No,South
2582,William Fernandez,41,116341,56916,Vacation,No,South
2583,Russell Hess,36,83700,55254,Education,No,South
2584,Katelyn Vaughan,37,44476,72185,Education,Yes,South
2585,Sarah Hooper,52,97597,38074,Car,Yes,South
2586,Megan Walker,21,106697,48308,Business,Yes,South
2587,Joel Moore,58,92209,69029,Home,No,South
2588,Rebecca Obrien MD,28,116200,63649,Home,No,South
2589,Joshua David Jr.,21,118760,61474,Home,Yes,South
2590,Cory Rodriguez,22,88575,15623,Vacation,No,South
2591,Shane Daniel,57,121066,31360,Home,No,South
2592,Rachel Nunez,44,85894,13292,Education,Yes,South
2593,Raymond Hall,47,103890,15207,Business,Yes,South
2594,Ashley Sharp,40,96538,72576,Home,No,South
2595,Karen Fowler,41,133456,70403,Business,No,South
2596,Tommy White,62,32308,38502,Car,Yes,South
2597,Patrick Rogers,57,134941,34785,Car,No,South
2598,Brooke Evans,55,146347,71867,Vacation,No,South
2599,Walter Fuller,58,58267,55592,Home,Yes,South
2600,Jonathan Rodriguez,35,104126,52361,Medical,Yes,South
2601,Shannon Beard,62,123629,35209,Vacation,No,South
2602,Katelyn Ruiz,50,104265,27490,Education,No,South
2603,Lisa Wright,24,54224,40876,Vacation,Yes,South
2604,Ashley Schultz,63,145721,49432,Home,Yes,South
2605,Debra Grant,59,91423,54881,Education,Yes,South
2606,Keith Thomas,35,132491,15261,Home,No,South
2607,Lauren Woodard,43,126977,33090,Education,No,South
2608,Monique Mullins,61,101768,34568,Medical,Yes,South
2609,Jason Rodriguez,35,131239,73306,Medical,No,South
2610,Laura Mann,46,58696,39968,Vacation,No,South
2611,Monique Reed,32,85312,55913,Car,Yes,South
2612,Elizabeth Dunn,38,94939,77875,Vacation,No,South
2613,John Newman,26,39992,47741,Home,No,South
2614,Raymond Navarro,38,145114,34842,Medical,No,South
2615,Kari Cain,44,133418,50109,Medical,No,South
2616,Courtney Carr,58,32990,55266,Vacation,Yes,South
2617,Michael Foster,48,86909,58846,Home,No,South
2618,John Pierce,35,69215,51045,Vacation,Yes,South
2619,Christopher Pitts,39,83998,28249,Vacation,No,South
2620,Craig Baker,25,107544,32890,Vacation,No,South
2621,Nancy Hoffman,24,121546,46331,Home,Yes,South
2622,Kathleen Lowery,37,29344,58911,Car,No,South
2623,George Johnson,30,76523,8184,Medical,No,South
2624,Nancy Parker,32,137058,40064,Education,No,South
2625,Bianca Smith,25,46083,56489,Home,No,South
2626,Lance Reeves,27,49634,18366,Home,No,South
2627,Stephanie Lopez,64,30116,63245,Home,No,South
2628,Herbert Jones,43,84660,45447,Vacation,No,South
2629,Peter Stevens,22,87781,12159,Vacation,Yes,South
2630,Daniel Bell,50,129541,6012,Home,Yes,South
2631,Shirley Keith,57,132773,21736,Medical,Yes,South
2632,Andrew Perez,25,66646,72945,Education,No,South
2633,Justin Brown,40,114547,26005,Car,Yes,South
2634,Janet Richardson,46,29610,38611,Business,No,South
2635,Tammy Cooper,64,74684,53034,Medical,No,South
2636,Danielle Collier,64,85519,35154,Medical,Yes,South
2637,Caroline Davis,59,86248,35349,Business,No,South
2638,Sherri Taylor,26,62265,58366,Business,Yes,South
2639,Kenneth Gomez,49,28852,37673,Home,Yes,South
2640,Carol Morgan,30,122222,17741,Education,Yes,South
2641,Taylor Gaines,36,44788,21382,Medical,Yes,South
2642,Lisa Miller,54,126072,22750,Medical,No,South
2643,Sarah Burns,51,109575,78300,Car,Yes,South
2644,Kelly Williams,56,125444,10229,Business,Yes,South
2645,Travis Foley,61,32724,73876,Business,No,South
2646,Dawn Thompson,25,74725,43294,Medical,Yes,South
2647,Alicia Paul,53,75717,71990,Business,No,South
2648,Joel Trujillo,63,71026,6816,Home,Yes,South
2649,David Maldonado,39,34997,8637,Car,Yes,South
2650,Sara Park,52,74588,37128,Medical,No,South
2651,Marcus Atkinson,43,35695,8974,Vacation,Yes,South
2652,Tina Hunter,23,68422,52715,Car,Yes,South
2653,Devon Turner,21,94125,42069,Vacation,No,South
2654,Mark Page,56,88442,25540,Home,Yes,South
2655,Chad Warren,61,26398,16497,Car,Yes,South
2656,Bryan Patel,48,133050,52885,Vacation,No,South
2657,James Miller,59,98227,28328,Business,Yes,South
2658,Robert Keller,25,73500,62700,Medical,No,South
2659,Michael May,33,101479,57326,Car,No,South
2660,Joshua Meyers,31,104462,6986,Education,Yes,South
2661,Katherine Gentry,42,85273,46675,Medical,No,South
2662,Sarah Austin,43,70817,70321,Car,Yes,South
2663,Laura Hudson,32,86171,19268,Medical,No,South
2664,Ana Villa,41,37113,22017,Vacation,Yes,South
2665,Robert Anderson,39,55134,68084,Car,Yes,South
2666,Mark Holder,25,28266,42848,Car,No,South
2667,Daniel Wilson,44,31408,54244,Business,No,South
2668,Paul Francis,50,39842,43582,Car,Yes,South
2669,Richard Williams,28,36136,17033,Education,Yes,South
2670,Edwin Walker,22,28497,45765,Business,Yes,South
2671,Scott Smith,54,86415,14555,Education,Yes,South
2672,David Fischer,43,46340,30631,Vacation,No,South
2673,Brian Garrett,23,59742,53400,Education,No,South
2674,Holly Boone,44,121944,31902,Home,Yes,South
2675,Claire Reed,38,132362,4725,Education,Yes,South
2676,Brian Ashley,57,120330,54853,Car,Yes,South
2677,Natasha Randolph,51,99781,43039,Medical,No,South
2678,Zachary White,34,128714,65564,Business,Yes,South
2679,James Mullins,21,114662,64055,Business,Yes,South
2680,Russell Fuller,34,93070,79080,Business,No,South
2681,Kimberly Roberts,61,81725,11173,Medical,Yes,South
2682,Timothy Garcia,25,72018,41856,Education,Yes,South
2683,Connie Hayes,51,147907,48506,Vacation,No,South
2684,Amanda Martin,51,60985,8388,Home,Yes,South
2685,Elizabeth Thompson,50,109255,26923,Car,Yes,South
2686,Christopher Randolph,56,78828,59228,Vacation,No,South
2687,Stephen Carr,21,85341,9876,Business,Yes,South
2688,Thomas Harris,23,80547,21172,Car,No,South
2689,Wayne Maldonado,40,114249,34664,Education,No,South
2690,Stephen Kaiser,63,70982,70235,Vacation,No,South
2691,Deborah Kane,63,109077,58830,Home,Yes,South
2692,Mr. Anthony Allen,41,104712,79878,Business,No,South
2693,Sheena Carter,50,44075,8749,Education,No,South
2694,Joshua Martin,62,146229,61552,Vacation,Yes,South
2695,Kelly White,64,44726,13734,Home,Yes,South
2696,Vincent Parker,50,26555,4594,Vacation,Yes,South
2697,Lori Rogers,25,41659,18238,Business,No,South
